evid	ra	dec	LD	mag
9246.000000	182.800000	15.600000	185.000000	-17.874115
9247.000000	357.100000	3.100000	205.000000	-18.149690
9248.000000	266.100000	62.600000	173.000000	-19.510729
9249.000000	132.500000	-49.300000	121.000000	-17.334547
9250.000000	249.700000	9.700000	215.000000	-19.415298
9251.000000	272.900000	-29.300000	173.000000	-18.843986
9252.000000	354.700000	78.300000	212.000000	-17.164394
9253.000000	270.100000	-45.500000	146.000000	-17.250373
9254.000000	318.400000	-28.500000	187.000000	-21.102773
9255.000000	276.400000	58.700000	205.000000	-19.325762
9256.000000	30.800000	-21.200000	203.000000	-19.461057
9257.000000	93.200000	-43.500000	157.000000	-18.766674
9258.000000	349.400000	17.000000	186.000000	-18.468091
9259.000000	306.100000	28.000000	181.000000	-20.944414
9260.000000	211.700000	-60.200000	184.000000	-19.922147
9261.000000	183.800000	-32.000000	192.000000	-22.371665
9262.000000	224.200000	36.200000	205.000000	-18.711989
9263.000000	173.100000	25.200000	194.000000	-20.234067
9264.000000	132.000000	14.400000	172.000000	-18.860123
9265.000000	165.100000	18.500000	114.000000	-19.992960
9266.000000	69.400000	45.300000	219.000000	-17.771785
9267.000000	65.500000	-21.200000	160.000000	-20.072691
9268.000000	325.200000	-62.800000	219.000000	-21.714846
9269.000000	275.600000	46.700000	212.000000	-18.395306
9270.000000	25.600000	5.200000	216.000000	-19.101139
9271.000000	302.100000	26.900000	167.000000	-19.596968
9272.000000	2.000000	-75.800000	189.000000	-18.769880
9273.000000	209.900000	43.300000	200.000000	-19.623471
9274.000000	259.800000	41.800000	206.000000	-18.848448
9275.000000	326.200000	31.200000	60.000000	-19.762547
9276.000000	264.300000	-1.200000	191.000000	-18.321097
9277.000000	228.100000	64.300000	195.000000	-20.395541
9278.000000	281.700000	52.600000	110.000000	-19.040005
9279.000000	52.100000	-54.800000	207.000000	-18.823139
9280.000000	1.900000	-25.200000	151.000000	-22.232403
9281.000000	255.300000	-23.100000	113.000000	-17.053387
9282.000000	260.300000	18.500000	136.000000	-18.544160
9283.000000	172.800000	6.600000	213.000000	-19.440954
9284.000000	204.800000	3.500000	193.000000	-20.734149
9285.000000	99.000000	58.100000	175.000000	-19.364250
9286.000000	152.400000	-66.400000	164.000000	-17.020355
9287.000000	219.800000	-0.900000	151.000000	-20.234044
9288.000000	272.400000	11.500000	217.000000	-17.861026
9289.000000	74.700000	-25.300000	200.000000	-22.710538
9290.000000	210.000000	-47.200000	167.000000	-20.931431
9291.000000	4.500000	20.900000	184.000000	-17.876006
9292.000000	133.200000	-14.300000	85.000000	-21.852527
9293.000000	93.300000	57.800000	103.000000	-20.127949
9294.000000	205.700000	-12.400000	114.000000	-17.854392
9295.000000	344.900000	44.200000	136.000000	-18.184695
9296.000000	333.700000	27.200000	157.000000	-19.172401
9297.000000	41.800000	-10.200000	39.000000	-19.865973
9298.000000	296.700000	-4.100000	198.000000	-17.364828
9299.000000	308.600000	27.700000	67.000000	-18.528349
9300.000000	11.400000	-52.600000	70.000000	-17.175923
9301.000000	107.400000	78.900000	185.000000	-17.373885
9302.000000	306.800000	13.500000	213.000000	-17.287829
9303.000000	334.500000	54.100000	102.000000	-19.277969
9304.000000	39.300000	-23.400000	185.000000	-17.529580
9305.000000	336.900000	-63.600000	215.000000	-20.054784
9306.000000	6.500000	-3.700000	208.000000	-18.343092
9307.000000	138.800000	-0.400000	146.000000	-18.696413
9308.000000	35.200000	69.600000	189.000000	-17.906165
9309.000000	303.700000	10.200000	203.000000	-18.661284
9310.000000	99.700000	10.000000	171.000000	-17.963456
9311.000000	286.400000	-53.400000	164.000000	-19.434008
9312.000000	193.000000	-51.200000	189.000000	-19.538404
9313.000000	300.200000	15.900000	194.000000	-20.304560
9314.000000	238.200000	41.300000	188.000000	-18.956168
9315.000000	31.800000	7.000000	174.000000	-18.876015
9316.000000	314.700000	2.400000	92.000000	-18.181792
9317.000000	268.000000	17.900000	175.000000	-18.961909
9318.000000	5.700000	29.900000	213.000000	-20.452442
9319.000000	288.500000	-4.400000	215.000000	-21.082970
9320.000000	303.500000	68.100000	178.000000	-20.817836
9321.000000	140.600000	0.500000	108.000000	-18.790508
9322.000000	139.900000	-48.300000	195.000000	-20.431514
9323.000000	288.000000	-70.800000	200.000000	-18.790580
9324.000000	137.300000	-61.500000	211.000000	-19.209781
9325.000000	206.800000	28.100000	202.000000	-18.294126
9326.000000	68.600000	-34.200000	202.000000	-18.598276
9327.000000	35.000000	-47.600000	217.000000	-18.172592
9328.000000	170.700000	60.300000	171.000000	-20.258565
9329.000000	219.400000	-3.200000	197.000000	-17.832771
9330.000000	278.600000	-19.300000	140.000000	-18.589698
9331.000000	193.600000	29.900000	135.000000	-19.641227
9332.000000	169.400000	-48.000000	195.000000	-20.830470
9333.000000	244.200000	-37.900000	140.000000	-19.111636
9334.000000	198.700000	-77.400000	217.000000	-18.104159
9335.000000	261.500000	1.000000	205.000000	-19.899022
9336.000000	60.100000	-53.300000	203.000000	-20.668611
9337.000000	266.700000	-71.100000	121.000000	-20.447048
9338.000000	204.000000	-34.500000	125.000000	-19.677071
9339.000000	46.700000	28.300000	139.000000	-17.704878
9340.000000	102.600000	20.800000	185.000000	-18.137196
9341.000000	135.700000	71.400000	186.000000	-20.880417
9342.000000	165.100000	72.700000	121.000000	-17.966203
9343.000000	95.700000	-30.100000	218.000000	-17.377326
9344.000000	283.500000	-68.600000	134.000000	-21.632031
9345.000000	66.100000	73.600000	159.000000	-20.361707
9346.000000	312.200000	53.900000	185.000000	-18.285548
9347.000000	337.600000	-25.800000	82.000000	-17.095335
9348.000000	257.900000	-20.400000	210.000000	-18.201368
9349.000000	203.300000	-15.000000	120.000000	-20.717109
9350.000000	353.700000	-9.400000	53.000000	-18.163306
9351.000000	217.500000	-10.000000	217.000000	-19.499859
9352.000000	84.100000	86.100000	54.000000	-18.752326
9353.000000	155.200000	-41.000000	163.000000	-19.239471
9354.000000	242.400000	-26.300000	151.000000	-17.868059
9355.000000	167.900000	13.800000	178.000000	-19.270346
9356.000000	193.600000	1.000000	70.000000	-17.484743
9357.000000	116.200000	-53.500000	138.000000	-20.258391
9358.000000	333.200000	-14.400000	146.000000	-20.303021
9359.000000	6.900000	8.300000	181.000000	-19.354001
9360.000000	276.800000	5.500000	165.000000	-20.727479
9361.000000	317.400000	22.900000	169.000000	-19.302400
9362.000000	191.000000	-51.900000	207.000000	-17.908242
9363.000000	129.700000	28.400000	173.000000	-17.877096
9364.000000	129.800000	-49.200000	162.000000	-20.645055
9365.000000	96.000000	14.700000	131.000000	-17.104380
9366.000000	324.200000	4.900000	158.000000	-17.685993
9367.000000	356.800000	45.600000	162.000000	-17.195390
9368.000000	138.700000	-23.600000	157.000000	-17.473185
9369.000000	216.600000	-41.000000	60.000000	-19.964532
9370.000000	9.500000	38.600000	166.000000	-17.218834
9371.000000	111.100000	17.600000	171.000000	-18.040376
9372.000000	219.800000	7.900000	195.000000	-17.306767
9373.000000	158.600000	-32.900000	212.000000	-19.504904
9374.000000	200.900000	15.700000	128.000000	-18.399736
9375.000000	86.700000	-25.600000	80.000000	-19.580773
9376.000000	202.600000	-46.700000	167.000000	-18.021644
9377.000000	315.600000	33.500000	153.000000	-18.613316
9378.000000	294.000000	-3.700000	136.000000	-18.916906
9379.000000	54.300000	-57.200000	117.000000	-18.518886
9380.000000	199.800000	-69.400000	124.000000	-19.296477
9381.000000	271.500000	-24.400000	205.000000	-20.002461
9382.000000	167.500000	51.200000	199.000000	-18.009174
9383.000000	18.000000	-19.400000	179.000000	-18.804237
9384.000000	132.900000	48.500000	131.000000	-19.196530
9385.000000	68.700000	-37.500000	111.000000	-21.163100
9386.000000	320.600000	-47.000000	88.000000	-20.128065
9387.000000	5.100000	-71.300000	188.000000	-18.985565
9388.000000	277.700000	6.500000	212.000000	-18.965800
9389.000000	137.800000	29.300000	217.000000	-19.820192
9390.000000	136.600000	-37.900000	94.000000	-20.074316
9391.000000	95.700000	-30.600000	124.000000	-17.117529
9392.000000	335.000000	-54.000000	202.000000	-18.608242
9393.000000	288.500000	14.800000	149.000000	-17.742761
9394.000000	241.700000	-73.400000	139.000000	-17.872083
9395.000000	222.300000	65.900000	167.000000	-17.918031
9396.000000	13.400000	-7.900000	104.000000	-18.092893
9397.000000	356.700000	50.300000	115.000000	-18.506607
9398.000000	176.600000	-19.900000	191.000000	-19.178352
9399.000000	68.800000	12.300000	201.000000	-20.073221
9400.000000	253.500000	77.400000	153.000000	-17.864025
9401.000000	237.900000	-44.300000	203.000000	-17.598402
9402.000000	184.900000	24.100000	186.000000	-19.401982
9403.000000	235.800000	2.100000	199.000000	-17.055535
9404.000000	321.100000	-52.800000	202.000000	-19.543826
9405.000000	5.300000	58.200000	138.000000	-20.602527
9406.000000	102.000000	-19.600000	217.000000	-17.013657
9407.000000	219.900000	74.100000	69.000000	-21.442229
9408.000000	202.200000	-0.300000	133.000000	-18.640204
9409.000000	255.800000	12.500000	210.000000	-21.307648
9410.000000	204.500000	80.300000	199.000000	-20.038968
9411.000000	144.200000	45.900000	178.000000	-20.885428
9412.000000	19.900000	-2.700000	161.000000	-17.491842
9413.000000	202.400000	-39.400000	210.000000	-20.414183
9414.000000	304.700000	-0.800000	216.000000	-21.902231
9415.000000	201.200000	-36.500000	219.000000	-21.772567
9416.000000	123.000000	-2.100000	99.000000	-17.452446
9417.000000	300.800000	-9.200000	54.000000	-19.091096
9418.000000	212.800000	-47.400000	194.000000	-20.394540
9419.000000	30.200000	-13.200000	163.000000	-21.353963
9420.000000	105.300000	-32.500000	111.000000	-18.574387
9421.000000	123.200000	-7.100000	189.000000	-17.686122
9422.000000	33.300000	-47.700000	151.000000	-20.598435
9423.000000	148.900000	6.800000	167.000000	-18.342493
9424.000000	319.700000	-85.000000	219.000000	-19.572828
9425.000000	285.800000	-59.800000	202.000000	-18.717496
9426.000000	238.800000	64.300000	116.000000	-18.173110
9427.000000	170.200000	46.800000	207.000000	-20.777037
9428.000000	169.600000	-6.500000	191.000000	-18.722704
9429.000000	229.400000	11.400000	123.000000	-18.504173
9430.000000	28.500000	22.100000	203.000000	-19.442485
9431.000000	226.700000	-2.800000	217.000000	-19.094600
9432.000000	304.200000	-14.200000	203.000000	-17.268116
9433.000000	175.000000	-71.000000	215.000000	-20.320750
9434.000000	289.500000	7.400000	213.000000	-18.596242
9435.000000	274.100000	67.000000	177.000000	-19.560091
9436.000000	184.500000	29.900000	182.000000	-19.123719
9437.000000	134.500000	72.000000	192.000000	-18.376936
9438.000000	202.000000	-60.700000	94.000000	-18.764408
9439.000000	357.400000	-13.800000	123.000000	-18.555493
9440.000000	357.200000	15.900000	78.000000	-17.905120
9441.000000	20.000000	6.600000	149.000000	-17.427900
9442.000000	200.500000	22.900000	189.000000	-20.377566
9443.000000	189.700000	-16.800000	209.000000	-17.825771
9444.000000	30.600000	7.500000	202.000000	-19.540757
9445.000000	130.800000	-34.700000	90.000000	-19.105213
9446.000000	284.000000	-11.100000	208.000000	-19.932880
9447.000000	247.500000	-5.300000	187.000000	-20.225443
9448.000000	118.200000	-41.000000	203.000000	-17.586527
9449.000000	47.800000	-36.900000	123.000000	-20.404010
9450.000000	172.800000	-2.000000	148.000000	-17.312192
9451.000000	354.900000	31.000000	185.000000	-19.975316
9452.000000	194.400000	62.500000	178.000000	-17.011182
9453.000000	233.500000	54.100000	167.000000	-18.036109
9454.000000	13.500000	-37.500000	135.000000	-18.111166
9455.000000	310.500000	22.600000	195.000000	-19.811506
9456.000000	55.300000	14.700000	75.000000	-18.798327
9457.000000	300.500000	38.900000	185.000000	-18.726661
9458.000000	30.000000	-44.900000	96.000000	-17.387593
9459.000000	103.200000	50.600000	110.000000	-18.117650
9460.000000	302.800000	-21.500000	158.000000	-19.621477
9461.000000	15.400000	44.400000	138.000000	-20.658823
9462.000000	185.300000	-68.900000	129.000000	-17.430636
9463.000000	21.700000	-1.900000	121.000000	-20.112668
9464.000000	214.400000	-16.100000	203.000000	-18.064222
9465.000000	237.700000	20.600000	215.000000	-19.712200
9466.000000	269.100000	-19.800000	146.000000	-18.426456
9467.000000	225.100000	11.100000	183.000000	-17.627337
9468.000000	89.500000	-29.500000	179.000000	-17.337015
9469.000000	181.300000	41.000000	98.000000	-19.164836
9470.000000	294.500000	-74.500000	207.000000	-19.982415
9471.000000	167.600000	25.000000	159.000000	-17.229549
9472.000000	18.900000	37.800000	151.000000	-20.391729
9473.000000	55.500000	28.800000	164.000000	-18.815225
9474.000000	100.600000	0.400000	207.000000	-17.901267
9475.000000	247.400000	-15.200000	145.000000	-21.556003
9476.000000	229.100000	60.400000	93.000000	-17.137672
9477.000000	248.200000	10.500000	174.000000	-18.782790
9478.000000	66.500000	-72.300000	118.000000	-18.454762
9479.000000	324.600000	9.900000	130.000000	-19.646505
9480.000000	308.800000	4.600000	207.000000	-18.962282
9481.000000	7.400000	-31.600000	53.000000	-17.405372
9482.000000	276.300000	-25.100000	200.000000	-20.993888
9483.000000	238.400000	-15.600000	169.000000	-19.235255
9484.000000	320.400000	-75.500000	178.000000	-17.028710
9485.000000	41.100000	-12.900000	208.000000	-20.390686
9486.000000	18.700000	-18.200000	145.000000	-17.002366
9487.000000	20.600000	-0.800000	186.000000	-17.544432
9488.000000	304.100000	18.400000	154.000000	-18.762000
9489.000000	66.100000	-26.000000	177.000000	-20.354212
9490.000000	310.600000	29.400000	129.000000	-17.186771
9491.000000	192.000000	-49.800000	166.000000	-21.989274
9492.000000	322.200000	-2.500000	215.000000	-17.386505
9493.000000	235.200000	-21.200000	133.000000	-18.680639
9494.000000	67.100000	-27.400000	219.000000	-17.358546
9495.000000	225.600000	-60.800000	216.000000	-20.537001
9496.000000	271.600000	-69.100000	185.000000	-18.850042
9497.000000	207.000000	-50.500000	196.000000	-18.495022
9498.000000	49.200000	70.000000	195.000000	-18.266439
9499.000000	352.700000	36.600000	154.000000	-19.736982
9500.000000	209.900000	39.900000	196.000000	-18.526858
9501.000000	244.000000	15.400000	184.000000	-21.024733
9502.000000	47.200000	20.700000	206.000000	-18.590106
9503.000000	48.300000	-8.300000	202.000000	-19.069939
9504.000000	132.000000	-45.100000	213.000000	-17.664788
9505.000000	145.100000	63.300000	203.000000	-19.008390
9506.000000	229.100000	-12.700000	185.000000	-18.639123
9507.000000	30.200000	19.300000	110.000000	-18.882187
9508.000000	324.700000	1.300000	211.000000	-17.737319
9509.000000	303.200000	-9.600000	134.000000	-18.766316
9510.000000	39.700000	15.000000	141.000000	-17.199487
9511.000000	333.700000	37.800000	127.000000	-17.767978
9512.000000	218.600000	-39.800000	201.000000	-17.006717
9513.000000	252.300000	-16.000000	131.000000	-17.199172
9514.000000	176.400000	-16.100000	192.000000	-17.766132
9515.000000	254.400000	17.000000	192.000000	-19.527700
9516.000000	16.800000	-31.900000	189.000000	-18.222863
9517.000000	333.900000	30.700000	196.000000	-17.816847
9518.000000	310.300000	31.800000	178.000000	-18.149982
9519.000000	320.600000	55.600000	210.000000	-19.763445
9520.000000	330.700000	-10.700000	160.000000	-18.393760
9521.000000	176.400000	-32.400000	212.000000	-19.332580
9522.000000	28.600000	-17.300000	195.000000	-17.014400
9523.000000	359.600000	-39.900000	175.000000	-20.769825
9524.000000	171.500000	29.900000	187.000000	-20.357534
9525.000000	181.100000	-45.700000	215.000000	-17.497356
9526.000000	175.500000	26.800000	214.000000	-18.254998
9527.000000	168.300000	25.000000	165.000000	-17.891939
9528.000000	84.500000	70.500000	148.000000	-17.993739
9529.000000	162.600000	-41.200000	126.000000	-21.305781
9530.000000	157.600000	-17.300000	191.000000	-17.036020
9531.000000	83.000000	-65.000000	176.000000	-18.911511
9532.000000	329.300000	37.900000	140.000000	-18.265912
9533.000000	299.100000	-28.800000	195.000000	-18.204101
9534.000000	65.700000	27.000000	175.000000	-18.471336
9535.000000	341.700000	-53.500000	141.000000	-19.977278
9536.000000	351.400000	-66.800000	141.000000	-18.994590
9537.000000	178.300000	-38.800000	211.000000	-17.455061
9538.000000	138.600000	50.700000	188.000000	-17.929100
9539.000000	68.400000	25.800000	107.000000	-17.253578
9540.000000	355.300000	-27.500000	170.000000	-17.007556
9541.000000	319.800000	-9.400000	141.000000	-20.409540
9542.000000	258.200000	36.100000	194.000000	-19.272588
9543.000000	123.200000	13.000000	97.000000	-17.436451
9544.000000	272.300000	28.600000	215.000000	-19.678874
9545.000000	65.300000	13.700000	99.000000	-18.218288
9546.000000	332.900000	-11.300000	183.000000	-20.463020
9547.000000	203.900000	-15.500000	214.000000	-18.469669
9548.000000	226.100000	-49.300000	181.000000	-20.401691
9549.000000	115.100000	27.700000	200.000000	-17.320295
9550.000000	180.400000	-44.200000	162.000000	-17.131101
9551.000000	236.000000	-27.400000	119.000000	-17.248581
9552.000000	97.700000	3.800000	79.000000	-18.082977
9553.000000	42.100000	4.500000	207.000000	-19.154531
9554.000000	302.300000	-23.000000	145.000000	-17.250722
9555.000000	315.400000	9.800000	81.000000	-20.596896
9556.000000	198.800000	-61.000000	186.000000	-18.586305
9557.000000	104.600000	38.400000	111.000000	-19.355386
